"일시","대여소명","대여건수","반납건수"
"2023-07-03","512. 뚝섬역 1번 출구 옆","0","1"
"2023-07-03","109. 제일빌딩 앞","0","1"
"2023-07-03","514. 성수사거리 버스정류장 앞","1","3"
"2023-07-03","2060. 남성역3번출구 뒤","1","0"
"2023-07-03","2362. 신사동 가로수길 입구","2","2"
"2023-07-03","2365. K+ 타워 앞","2","0"
"2023-07-03","302. 경복궁역 4번출구 뒤","3","0"
"2023-07-03","2373. 개포동역 사거리","1","1"
"2023-07-03","3102. 연희삼거리","1","1"
"2023-07-03","3511. 응봉역 1번출구","0","1"
"2023-07-03","3515. 서울숲 관리사무소","5","4"
"2023-07-03","115. 마스타 빌딩 앞","1","0"
"2023-07-03","1349. 월계2교 버스정류장 앞","1","1"
"2023-07-03","307. 서울역사박물관 앞","0","1"
"2023-07-03","1354. 고려대학교 2번출구","1","0"
"2023-07-03","829. 한강대교 북단 교차로","1","1"
"2023-07-03","832. 이촌1동 주민센터 뒤","3","0"
"2023-07-03","393. 동대문역 8번 출구","1","4"
"2023-07-03","324. 신세계백화점 본점 앞","6","0"
"2023-07-03","326. 안국역 5번출구 앞","0","2"
"2023-07-03","398. 을지로3가역 3번출구","1","0"
"2023-07-03","428. 명보사거리","1","0"
"2023-07-03","839. 보광동 삼성리버빌아파트 앞","0","1"
"2023-07-03","329. 청계2가 사거리 옆","0","1"
"2023-07-03","755. 목동1단지아파트 상가 앞","0","1"
"2023-07-03","111. 상수역 2번출구 앞","0","5"
"2023-07-03","1173. 강서구청사거리(SH타워)","1","0"
"2023-07-03","336. 충무로역 6번출구 앞","1","0"
"2023-07-03","280. 양평동6차현대아파트 앞","1","1"
"2023-07-03","2390. 구룡마을 입구 (래미안블레스티지 아파트)","2","0"
"2023-07-03","341. 혜화역 3번출구 뒤","1","0"
"2023-07-03","1295. 잠실역 8번출구","0","1"
"2023-07-03","455. 종로6가역 버스정류장(동대문 방향)","2","0"
"2023-07-03","347. 동대문역사문화공원역 9번출구 앞","2","0"
"2023-07-03","284. 센트럴 푸르지오 시티 앞","0","2"
"2023-07-03","2509. 심산기념문화센터","2","0"
"2023-07-03","3533. 건대입구역 사거리(롯데백화점)","2","0"
"2023-07-03","433. 을지로입구역 2번출구","4","6"
"2023-07-03","2410. 포스코피앤에스타워 (역삼역 3번출구 부근)","1","0"
"2023-07-03","1084. 윤선생빌딩(JYP사옥)","1","1"
"2023-07-03","438. 성산2-1 공영주차장","0","3"
"2023-07-03","354. 포르투갈 대사관 앞","1","0"
"2023-07-03","2622. 올림픽공원역 3번출구","4","2"
"2023-07-03","358. 성균관대입구 사거리 A","2","0"
"2023-07-03","359. 원남동사거리","8","4"
"2023-07-03","440. 하늘공원 입구","3","1"
"2023-07-03","445.대한상공회의소","0","2"
"2023-07-03","467.한국은행","1","0"
"2023-07-03","471.회현사거리 남측","0","2"
"2023-07-03","473.을지로4가역 9번출구","2","1"
"2023-07-03","474.동대문역사문화공원역 1번출구 뒤편","0","1"
"2023-07-03","475.DDP 패션몰","6","0"
"2023-07-03","485.서울역5번출구","2","2"
"2023-07-03","113. 홍대입구역 2번출구 앞","0","3"
"2023-07-03","3407.안국동사거리(신)","2","0"
"2023-07-03","3410.종로3가역 8번출구","2","3"
"2023-07-03","3414.종로5가역 4번출구","0","2"
"2023-07-03","3419.국립어린이과학관","0","1"
"2023-07-03","3422.성균관대 정문","1","6"
"2023-07-03","3432.종로2가 사거리","0","1"
"2023-07-03","370. 시청역(2호선) 9번출구 뒤","1","0"
"2023-07-03","2647.잠실 자전거 수리센터 앞","0","1"
"2023-07-03","2430.강남파이낸스센터앞(역삼역2번출구)","0","1"
"2023-07-03","2520.서초1교 (진흥아파트 방면)","1","0"
"2023-07-03","2525.반포쇼핑타운 2동 앞","6","4"
"2023-07-03","2526.반포경남쇼핑 앞","0","1"
"2023-07-03","2527.반포중학교 앞(세화여고 맞은편)","1","1"
"2023-07-03","379. 서울역9번출구","2","0"
"2023-07-03","380. CJ제일제당 앞","1","1"
"2023-07-03","299.여의도 순복음교회","3","0"
"2023-07-03","383. 신당역 12번 출구 뒤","1","1"
"2023-07-03","3219.영등포역 1번출구","0","1"
"2023-07-03","114. 홍대입구역 8번출구 앞","1","0"
"2023-07-03","146. 마포역 2번출구 뒤","1","2"
"2023-07-03","2725.서울식물원 식물문화센터","1","0"
"2023-07-03","2728.마곡나루역 3번 출구","1","1"
"2023-07-03","2913.상계8동 주민센터","0","1"
"2023-07-03","119. 서강나루 공원","0","2"
"2023-07-03","487.신석초교앞 교차로 교통섬","1","1"
"2023-07-03","489.구룡근린공원","1","1"
"2023-07-03","493.홍대입구역 6번출구","3","1"
"2023-07-03","498.연남동주민센터 앞","2","2"
"2023-07-03","3010.홍대입구역 3번출구","0","1"
"2023-07-03","849. 삼각지 자이아파트","0","1"
"2023-07-03","853.용산역 맞은편","2","0"
"2023-07-03","864.순천향대학병원(한남오거리)","1","0"
"2023-07-03","867.서빙고역 광장(1번출구)","1","0"
"2023-07-03","3116.신촌역 4번출구","0","2"
"2023-07-03","3125.연희파크푸르지오아파트 앞","0","1"
"2023-07-03","870.노들섬 서측 앞","3","5"
"2023-07-03","3569.건대병원후문","1","0"
"2023-07-03","3552.서울숲 공영주차장앞","1","0"
"2023-07-03","3559.성동구민종합체육센터 앞","0","1"
"2023-07-03","3013.서울지방고용노동청 앞","1","1"
"2023-07-03","4765. 동대문디자인플라자","4","13"
"2023-07-03","4609. 파크타워 104동 앞","1","0"
"2023-07-03","4620. 삼각지역 14번 출구 앞(교통섬)","1","1"
"2023-07-03","4623. 라인프랜즈이태원점 앞","1","0"
"2023-07-03","4708. 조계사앞사거리","2","0"
"2023-07-03","4707. 청계3가 사거리","1","1"
"2023-07-03","4753. 시청역 10번출구","0","1"
"2023-07-03","4761. 중부경찰서앞사거리 건너편","0","1"
"2023-07-03","4775. 을지로지하쇼핑센터","0","1"
"2023-07-03","4778. 대신파이낸스센터","0","2"
"2023-07-03","4784. 중부경찰서앞 사거리","2","1"
"2023-07-03","4791. 명동역9번 출구","1","2"
"2023-07-03","4208. 스타벅스(동교동) 앞","2","2"
"2023-07-03","3794. 안양천합수부(현대3차아파트)","1","0"
"2023-07-03","4705. 웰니스센터(민방위교육장 앞)","1","0"
"2023-07-03","4792. 퇴계로4가 교차로(중구청)","2","1"
"2023-07-03","4793. 동대문역사문화공원역 5번출구","0","2"
"2023-07-03","3606. 신사동주민센터 옆","0","2"
"2023-07-03","3610. 윗반마을 입구","1","1"
"2023-07-03","3627. 압구정나들목","0","3"
"2023-07-03","613. 신설동역 10번출구 앞","6","1"
"2023-07-03","4062. 평화도봉공원 주변","1","0"
"2023-07-03","228. 선유도역 3번출구 앞","1","2"
"2023-07-03","4794. 서울역 서부교차로(3)","0","2"
"2023-07-03","4077. 도봉제1교","2","0"
"2023-07-03","4561. 양평역 1번출구","0","1"
"2023-07-03","4564. 63스퀘어","2","3"
"2023-07-03","4370. 성동교 사거리","3","3"
"2023-07-03","3637. 세곡데이케어센터","2","2"
"2023-07-03","3638. 신청담나들목","0","1"
"2023-07-03","4217. 한강공원 망원나들목","8","4"
"2023-07-03","4633. 센트럴파크타워 앞","0","1"
"2023-07-03","3647. 구룡역 1번 출구","1","1"
"2023-07-03","3649. 구룡역 5번 출구","1","1"
"2023-07-03","247. 당산역 10번출구 앞","2","0"
"2023-07-03","249. 여의도중학교 옆","10","1"
"2023-07-03","128. 신촌역(2호선) 1번출구 옆","1","1"
"2023-07-03","4373. 서울숲 지식산업센터","0","1"
"2023-07-03","4892. 성내유수지 체육공원","1","1"
"2023-07-03","4801. 충정로역 2호선(엘리베이터 앞)","2","2"
"2023-07-03","4634. 이태원역 3번 출구","2","0"
"2023-07-03","4901.KT&G타워 옆(상상마당 대치아트홀)","0","1"
"2023-07-03","5853. 여의도역2번출구 앞","1","0"
"2023-07-03","4269. 연희IC 남측","1","0"
"2023-07-03","5751. 송파여성축구장","1","1"
"2023-07-03","5854. 신한금융투자 앞","0","1"
"2023-07-03","4907. 극동스포츠 앞","0","2"
"2023-07-03","4905. 강남경찰서","1","1"
"2023-07-03","4914. 도심공항타워 앞","1","0"
"2023-07-03","5088. 등촌역 센터스퀘어","2","0"
"2023-07-03","4388. 하우스디세종타워 앞","2","0"
"2023-07-03","4274. 신촌 파랑고래 입구","0","2"
"2023-07-03","5859. 여의도 삼부아파트","1","0"
"2023-07-03","4090. 녹천교 앞 사거리","1","1"
"2023-07-03","3891. 군자역4번출구","1","0"
"2023-07-03","5862. 당산역11번출구","0","2"
"2023-07-03","4275.농협생명본사빌딩 서관","1","0"
"2023-07-03","5867. H타워 앞","1","0"
"2023-07-03","802. 한강진역 2번 출구 앞","0","1"
"2023-07-03","807. 서울역 12번 출구 앞","0","1"
"2023-07-03","387. 훈련원공원주차장 앞","2","2"
"2023-07-03","181. 망원초록길 입구","1","1"
"2023-07-03","182. 망원2빗물펌프장 앞","1","0"
"2023-07-03","195. 모래내고가차도 ","1","0"
"2023-07-03","565. 옥수역 3번출구","1","2"
"2023-07-03","582. 경일중학교 앞","2","2"
"2023-07-03","138. 신촌동 제1공영주차장 앞","1","0"
"2023-07-03","262. 영문초등학교 사거리","1","0"
"2023-07-03","268. 그랜드컨벤션센터 앞","1","0"
"2023-07-03","272. 당산육갑문","0","2"
"2023-07-03","816. 신용산역 6번출구 앞","1","0"
"2023-07-03","820. 청파동입구 교차로","0","2"
"2023-07-03","825. 서빙고동 주민센터 앞","0","6"
"2023-07-03","201. 진미파라곤 앞","0","1"
"2023-07-03","202. 국민일보 앞","0","2"
"2023-07-03","588. 뚝섬 유원지역","1","0"
"2023-07-03","1001. 광진교 남단 사거리(천호공원 방면)","1","0"
"2023-07-03","103. 망원역 2번출구 앞","0","3"
"2023-07-03","204. 국회의사당역 5번출구 옆","1","1"
"2023-07-03","206. KBS 앞","0","1"
"2023-07-03","1215. 올림픽공원역 1번출구 앞","2","0"
"2023-07-03","209. 유진투자증권빌딩 앞","1","2"
"2023-07-03","1232. 잠실주공 521동 건너편","1","0"
"2023-07-03","104. 합정역 1번출구 앞","2","0"
"2023-07-03","1611. 과기대 입구(우)","0","1"
"2023-07-03","215. 여의도고교 앞","3","0"
"2023-07-03","1906. 신도림역 1번 출구 앞","0","2"
"2023-07-03","221. 여의도초교 앞","2","0"
"2023-07-03","222. 시범아파트버스정류장 옆","0","1"
"2023-07-03","2106. 세이브마트","2","0"
"2023-07-03","226. 샛강역 1번출구 앞","0","2"
"2023-07-03","207. 여의나루역 1번출구 앞","11","5"
"2023-07-03","1203. 밀리아나2빌딩 앞","1","1"
"2023-07-03","2214. 신반포역 2번출구 앞","0","1"
"2023-07-03","2217.아크로리버뷰 부지 앞","2","3"
"2023-07-03","2219. 고속터미널역 8-1번, 8-2번 출구 사이","1","0"
"2023-07-03","2262. 한신16차아파트 119동 앞","2","5"
"2023-07-03","2301. 현대고등학교 건너편","2","0"
"2023-07-03","2344. 리엔파크 2단지 앞","2","2"
"2023-07-03","2303. 논현역 10번출구","0","1"
"2023-07-03","2306. 압구정역 2번 출구 옆","0","2"
"2023-07-03","2307. 압구정 한양 3차 아파트","2","0"
"2023-07-03","106. 합정역 7번출구 앞","0","3"
"2023-07-03","1308. 안암로터리 버스정류장 앞","0","2"
"2023-07-03","1117. 등촌5단지아파트 버스정류장","0","1"
"2023-07-03","1231. 잠실역 6번출구","2","4"
"2023-07-03","1210. 롯데월드타워(잠실역2번출구 쪽)","1","0"
"2023-07-03","1218. 방이역 4번출구","0","3"
"2023-07-03","1625. 상계역 3번출구","1","1"
"2023-07-03","826. 서울역 서부교차로2","2","0"
"2023-07-03","502. 뚝섬유원지역 1번출구 앞","3","0"
"2023-07-03","723. SBS방송국","1","0"
"2023-07-04","108. 서교동 사거리","2","0"
"2023-07-04","1035. 고덕역 4번출구","0","1"
"2023-07-04","1153. 발산역 1번, 9번 인근 대여소","1","1"
"2023-07-04","1251. 석촌역 2번출구","1","1"
"2023-07-04","514. 성수사거리 버스정류장 앞","2","0"
"2023-07-04","1343. 한성대7번출구 앞","0","1"
"2023-07-04","2279. 교대역 5번출구뒤","2","0"
"2023-07-04","828. 숙대입구역 8번","1","0"
"2023-07-04","321. KEB 하나금융그룹 명동사옥 옆","4","0"
"2023-07-04","393. 동대문역 8번 출구","1","1"
"2023-07-04","2387. 래미안강남힐즈 사거리","0","1"
"2023-07-04","1361. 홍익중고 입구","1","0"
"2023-07-04","327. 낙원상가 옆","3","1"
"2023-07-04","431. 청계천 영도교","4","1"
"2023-07-04","335. 종로3가역 15번출구 앞","0","1"
"2023-07-04","1295. 잠실역 8번출구","0","2"
"2023-07-04","112. 극동방송국 앞","1","2"
"2023-07-04","453. 종로오가 지하쇼핑센터 14번출구","0","2"
"2023-07-04","2509. 심산기념문화센터","1","1"
"2023-07-04","358. 성균관대입구 사거리 A","0","1"
"2023-07-04","359. 원남동사거리","5","1"
"2023-07-04","362. 청계8가사거리 A","1","1"
"2023-07-04","445.대한상공회의소","1","1"
"2023-07-04","474.동대문역사문화공원역 1번출구 뒤편","1","2"
"2023-07-04","475.DDP 패션몰","0","2"
"2023-07-04","113. 홍대입구역 2번출구 앞","2","0"
"2023-07-04","3419.국립어린이과학관","0","6"
"2023-07-04","3422.성균관대 정문","0","2"
"2023-07-04","370. 시청역(2호선) 9번출구 뒤","0","1"
"2023-07-04","383. 신당역 12번 출구 뒤","1","3"
"2023-07-04","489.구룡근린공원","1","0"
"2023-07-04","848. 삼각지12번 출구","0","1"
"2023-07-04","4765. 동대문디자인플라자","1","0"
"2023-07-04","4615. 크라운호텔앞 버스정류소","1","0"
"2023-07-04","4622. 한강중학교 앞 버스정류장","2","1"
"2023-07-04","4102. 휘경1동주민센터 앞","0","1"
"2023-07-04","613. 신설동역 10번출구 앞","5","0"
"2023-07-04","615. 용두동 래미안허브리츠아파트 앞","0","1"
"2023-07-04","3680. 강동역3번출구","1","0"
"2023-07-04","228. 선유도역 3번출구 앞","1","1"
"2023-07-04","4077. 도봉제1교","1","1"
"2023-07-04","4868. 석촌호수 서호 남단","1","0"
"2023-07-04","4798. 황학동롯데캐슬","1","1"
"2023-07-04","4217. 한강공원 망원나들목","0","2"
"2023-07-04","5075. 등촌역 1번출구","0","1"
"2023-07-04","4634. 이태원역 3번 출구","2","0"
"2023-07-04","5853. 여의도역2번출구 앞","1","0"
"2023-07-04","4269. 연희IC 남측","1","0"
"2023-07-04","4332. 이수교차로","0","5"
"2023-07-04","5088. 등촌역 센터스퀘어","1","0"
"2023-07-04","5858. 영등포역5번출구","0","1"
"2023-07-04","5859. 여의도 삼부아파트","2","0"
"2023-07-04","5862. 당산역11번출구","0","1"
"2023-07-04","5867. H타워 앞","0","1"
"2023-07-04","807. 서울역 12번 출구 앞","1","0"
"2023-07-04","811. 녹사평역1번출구","2","0"
"2023-07-04","387. 훈련원공원주차장 앞","1","0"
"2023-07-04","135. 명물길 원형무대 앞","0","2"
"2023-07-04","552. 대림아크로리버 앞","0","1"
"2023-07-04","137. 신촌기차역입구 교차로","0","1"
"2023-07-04","102. 망원역 1번출구 앞","0","1"
"2023-07-04","267. 삼성화재 사옥 옆","1","0"
"2023-07-04","272. 당산육갑문","1","0"
"2023-07-04","825. 서빙고동 주민센터 앞","0","2"
"2023-07-04","201. 진미파라곤 앞","0","1"
"2023-07-04","587. 유니베라 앞","0","2"
"2023-07-04","1020. 강동경찰서","0","1"
"2023-07-04","1021. 강일동 리슈빌 빌딩앞","1","0"
"2023-07-04","589. 성수역3번출구","0","1"
"2023-07-04","219. 롯데캐슬엠파이어 옆","2","0"
"2023-07-04","215. 여의도고교 앞","0","2"
"2023-07-04","2002. 노들역 1번출구","0","1"
"2023-07-04","207. 여의나루역 1번출구 앞","9","5"
"2023-07-04","401. 상암월드컵파크 10단지 앞","0","1"
"2023-07-04","2306. 압구정역 2번 출구 옆","2","2"
"2023-07-04","2307. 압구정 한양 3차 아파트","2","2"
"2023-07-04","406. 상암월드컵파크 7단지 앞","1","1"
"2023-07-04","1302. 한성대입구역6번출구 뒤","1","1"
"2023-07-04","1306. 한성대입구역2번출구","1","1"
"2023-07-04","420. 서울시 공공자전거 상암센터","1","1"
"2023-07-04","1210. 롯데월드타워(잠실역2번출구 쪽)","0","1"
"2023-07-04","1625. 상계역 3번출구","1","1"
"2023-07-04","3504. 원일교회","2","0"
"2023-07-05","950. 구산역 2번 출구 예일여고 버스정류장","0","1"
"2023-07-05","509. 이마트 버스정류소 옆","1","1"
"2023-07-05","510. 뚝도아리수정수센터 버스정류소 옆","1","0"
"2023-07-05","1251. 석촌역 2번출구","0","3"
"2023-07-05","511. 서울숲역 5번 출구 옆","1","3"
"2023-07-05","1262. 송파여성문화회관 앞","1","0"
"2023-07-05","512. 뚝섬역 1번 출구 옆","1","0"
"2023-07-05","1643. 태릉입구역 8번출구","2","0"
"2023-07-05","515. 광양중학교 앞","1","1"
"2023-07-05","2059. 보라매공원 정문","1","0"
"2023-07-05","2060. 남성역3번출구 뒤","0","1"
"2023-07-05","2266. 서초역 3번출구","1","1"
"2023-07-05","2269. 주홍교 하부","1","1"
"2023-07-05","2362. 신사동 가로수길 입구","1","0"
"2023-07-05","302. 경복궁역 4번출구 뒤","5","2"
"2023-07-05","303. 광화문역 1번출구 앞","3","2"
"2023-07-05","3515. 서울숲 관리사무소","4","12"
"2023-07-05","310. 청계광장 옆","3","2"
"2023-07-05","646. 장한평역 1번출구","0","1"
"2023-07-05","2279. 교대역 5번출구뒤","1","0"
"2023-07-05","2280. 서울서초고용센터앞","1","0"
"2023-07-05","1354. 고려대학교 2번출구","1","0"
"2023-07-05","276. 영등포로터리2","0","2"
"2023-07-05","829. 한강대교 북단 교차로","1","3"
"2023-07-05","837. 한남나들목 입구","2","1"
"2023-07-05","2385. 학동역","0","1"
"2023-07-05","322. 명동성당 앞","0","1"
"2023-07-05","430. 장충동먹자골목 앞","1","0"
"2023-07-05","839. 보광동 삼성리버빌아파트 앞","1","1"
"2023-07-05","843. 이태원관광특구B(용산구청쪽)","1","0"
"2023-07-05","334. 종로3가역 2번출구 뒤","0","1"
"2023-07-05","337. 창경궁 입구","1","1"
"2023-07-05","2177. 신대방역 2번 출구","1","1"
"2023-07-05","2504. 신사역 4번출구 뒤","2","0"
"2023-07-05","2505. 우성아파트사거리 (기업은행앞)","1","0"
"2023-07-05","2406. 논현동 광명빌딩 앞","1","0"
